,state_code,county,year,TSO4,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,total_SO2,total_NO3,latitude,longitude
953,NY,Essex,2003,113.7255,10.2779,3.7937,0.9486,3.5861,2.0259,0.74,32.6506,39.119,78.5832,,100.3605,48.7748,43.973044,-74.223317
954,NY,Essex,2004,115.1701,10.7103,3.1814,0.7919,3.0713,1.8626,2.3199,29.7968,32.869,55.8251,,75.6994,43.0564,43.973044,-74.223317
955,NY,Essex,2005,123.726,8.9293,3.524,0.7795,2.7332,1.8311,2.0622,26.8143,31.3038,60.0513,,77.9363,39.735,43.973044,-74.223317
956,NY,Essex,2006,94.2722,10.3899,3.0743,0.774,2.3359,1.8077,2.1577,22.4273,25.4053,43.2029,,58.1622,35.3914,43.973044,-74.223317
957,NY,Essex,2007,100.8483,8.9115,3.1481,0.7804,2.6911,1.7032,1.8245,36.8929,25.9157,38.0959,,62.7038,34.4153,43.973044,-74.223317
958,NY,Essex,2008,90.4815,9.3792,3.3602,0.8194,2.8481,2.0263,1.9362,25.568,26.6856,37.7864,,54.8405,35.6412,43.973044,-74.223317
959,NY,Essex,2009,71.1708,11.3271,3.0249,0.7116,2.5863,2.5623,1.8959,17.8854,18.195,25.0818,,37.0114,29.2329,43.973044,-74.223317
960,NY,Essex,2010,65.8802,8.563,3.3897,0.7546,2.1124,2.5593,1.9786,13.2058,14.0158,13.7881,,22.5962,22.3557,43.973044,-74.223317
961,NY,Essex,2011,65.237,10.4055,3.0561,0.7382,2.4101,2.1702,2.1723,16.986,19.0803,15.8931,,27.2225,29.1821,43.973044,-74.223317
962,NY,Essex,2012,61.2821,11.6276,3.575,0.7839,2.5283,1.7208,2.3027,14.147,17.3356,12.0253,,21.4619,28.6876,44.0169341053,-74.1850731053
963,NY,Essex,2013,113.6443,23.7949,7.7073,1.648,6.3186,3.5254,4.1495,25.3899,39.5317,31.3258,,48.2612,62.6983,44.1835075048,-74.039928419
964,NY,Essex,2014,110.6781,28.6805,7.3857,1.6103,6.407,3.064,3.7853,25.1244,40.7499,40.5142,,57.2719,68.7828,44.181522,-74.0416585
965,NY,Essex,2015,117.8816,31.8361,10.7043,2.2715,6.9539,3.9148,4.7821,28.579,53.4135,49.7727,,68.8348,84.4012,44.2219247132,-74.0064533643
966,NY,Essex,2016,84.4958,27.5809,11.1631,2.0773,5.3896,3.5867,4.3864,20.1291,46.0756,34.5419,,47.9685,72.9234,44.2122810492,-74.0148564262
967,NY,Essex,2017,70.2657,27.2144,9.3408,1.8524,5.6904,3.4448,4.8246,13.5216,35.8725,30.2094,,39.2273,62.5169,44.2108122975,-74.0161362314
968,NY,Essex,2018,54.581,24.3005,6.7847,1.5085,4.2776,2.9152,3.1004,8.9714,26.3591,14.2572,,20.2403,50.2411,44.181522,-74.0416585
969,NY,Herkimer,2012,4.1277,2.5457,0.2351,0.04,0.1428,0.0946,0.0835,1.1194,1.3105,1.3139,,2.0603,3.8352,43.6805,-74.9891
970,NY,Herkimer,2013,63.0365,15.3305,4.7543,0.7705,2.946,2.2746,1.6939,11.8188,17.2282,13.3653,,21.2477,32.2845,43.6805,-74.9891
971,NY,Herkimer,2014,59.9567,20.0906,4.4246,0.8487,3.3659,2.0607,1.7201,10.9648,18.8374,19.6554,,26.9688,38.6279,43.6805,-74.9891
972,NY,Herkimer,2015,56.1287,18.1716,4.8838,0.9774,3.439,2.3641,1.8905,9.5799,19.681,17.4869,,23.8768,37.5403,43.6805,-74.9891
973,NY,Herkimer,2016,37.112,12.596,4.4145,0.741,2.1271,2.1592,1.3309,6.9156,15.0487,11.0224,,15.6353,27.4057,43.6805,-74.9891
974,NY,Herkimer,2017,29.3034,12.7087,3.4943,0.5845,1.6755,1.9603,0.924,4.1968,11.1853,7.1065,,9.906,23.7158,43.6805,-74.9891
975,NY,Herkimer,2018,20.8217,5.6729,3.2987,0.5693,1.1124,1.5761,0.6306,2.1089,8.7403,3.1879,,4.595,14.2744,43.6805,-74.9891
976,NY,Tompkins,2000,179.4636,36.5621,7.9275,1.3692,4.6655,2.3657,,36.0502,103.7675,325.5267,26.1324,349.5719,138.6799,42.400875,-76.653516
977,NY,Tompkins,2001,156.4619,42.0055,8.8085,1.4704,4.5748,2.0578,,16.9754,102.1981,323.1417,22.7233,334.4648,142.5788,42.400875,-76.653516
978,NY,Tompkins,2002,191.5409,40.3948,9.6301,1.5918,4.1429,2.4053,,51.4664,106.5809,295.4746,4.0329,329.803,145.2813,42.400875,-76.653516
979,NY,Tompkins,2003,184.9919,37.0613,8.8428,1.6013,4.9112,2.4696,0.7773,53.3638,106.2484,322.8241,,358.4178,141.6203,42.400875,-76.653516
980,NY,Tompkins,2004,188.1896,39.0063,8.1531,1.4842,4.4856,2.488,2.1797,56.0011,89.8957,257.2139,,294.5663,127.4721,42.400875,-76.653516
981,NY,Tompkins,2005,193.1775,32.048,9.4023,1.6232,4.6093,2.4137,2.1615,52.0206,95.8588,282.2203,,316.9177,126.3827,42.400875,-76.653516
982,NY,Tompkins,2006,150.5928,31.4789,8.8409,1.5195,3.4058,2.3407,2.3646,44.9921,75.6695,234.9485,,264.9583,105.9457,42.400875,-76.653516
983,NY,Tompkins,2007,159.1423,30.1158,8.7828,1.5774,4.5438,2.3032,2.1254,62.9583,72.381,197.5661,,239.5595,101.3461,42.400875,-76.653516
984,NY,Tompkins,2008,141.4628,33.016,8.8013,1.6854,5.3458,2.7755,2.0846,48.4142,67.068,165.9283,,198.2205,99.0182,42.400875,-76.653516
985,NY,Tompkins,2009,108.9752,37.5011,8.8102,1.5155,4.9535,2.9016,2.9679,34.5551,43.7582,101.4905,,124.5392,80.5635,42.400875,-76.653516
986,NY,Tompkins,2010,105.6043,35.4548,10.0363,1.6599,4.0206,4.1716,2.8483,35.6571,41.0737,89.7218,,113.5047,75.875,42.400875,-76.653516
987,NY,Tompkins,2011,105.4904,34.3118,8.0873,1.4457,4.1672,2.54,2.5104,41.0759,47.3499,97.6449,,125.0424,80.9091,42.400875,-76.653516
988,NY,Tompkins,2012,88.3952,34.565,9.2848,1.4735,3.2253,2.4202,2.3382,32.8066,42.7419,43.6857,,65.5677,76.6272,42.400875,-76.653516
989,NY,Tompkins,2013,89.6665,35.2611,8.3471,1.4923,5.2838,2.4399,3.0092,34.5995,37.4056,44.9918,,68.0697,72.072,42.400875,-76.653516
990,NY,Tompkins,2014,82.116,39.8073,8.7163,1.515,5.3864,2.5272,3.4366,29.5319,35.9705,50.504,,70.2015,75.2058,42.400875,-76.653516
991,NY,Tompkins,2015,65.9879,31.6911,7.9663,1.4488,4.71,2.124,3.7561,25.4623,33.3956,39.0786,,56.0619,64.5561,42.400875,-76.653516
992,NY,Tompkins,2016,50.579,26.2481,8.76,1.4312,3.4909,2.1193,2.7314,22.0417,32.9756,29.0513,,43.7534,58.6994,42.400875,-76.653516
993,NY,Tompkins,2017,49.1346,34.2573,8.7446,1.4303,3.7851,2.48,2.992,16.6977,29.2564,23.6721,,34.8095,63.0489,42.400875,-76.653516
994,NY,Tompkins,2018,37.8529,25.6619,6.6689,1.1825,3.215,2.182,2.5245,10.4015,21.5352,12.9998,,19.9378,46.8551,42.400875,-76.653516
995,NY,Ulster,2000,151.728,21.2929,5.5838,1.1219,4.2047,1.9914,,30.0009,107.0213,206.4829,22.1248,226.4942,126.6122,41.942325,-74.551999
996,NY,Ulster,2001,163.4091,23.9807,7.1418,1.3532,4.4494,1.7741,,17.5977,117.1345,236.3021,22.9585,248.0393,139.2529,41.942325,-74.551999
997,NY,Ulster,2002,175.0959,24.0145,7.4516,1.3808,4.3901,2.1364,,47.3053,113.5885,199.3959,3.513,230.9486,135.7972,41.942325,-74.551999
998,NY,Ulster,2003,145.1059,18.762,5.9132,1.2343,3.8087,1.835,0.7219,45.8397,94.9955,185.6534,,216.2281,112.2475,41.942325,-74.551999
999,NY,Ulster,2004,151.5911,17.8459,5.0366,1.1382,4.1495,1.7823,1.7945,49.3214,90.6956,150.7772,,183.675,107.0999,41.942325,-74.551999
1000,NY,Ulster,2005,145.773,14.3759,5.8926,1.1741,3.6561,1.6208,2.0143,41.8969,87.7703,174.3922,,202.3375,100.7502,41.942325,-74.551999
1001,NY,Ulster,2006,114.0522,15.9311,5.257,1.0613,3.2472,1.5921,1.7905,35.1275,70.7005,152.2481,,175.6779,85.5076,41.942325,-74.551999
1002,NY,Ulster,2007,133.3031,12.9725,5.191,1.137,3.5533,1.7971,1.5209,52.5859,71.8162,128.2606,,163.3352,83.6465,41.942325,-74.551999
1003,NY,Ulster,2008,98.7493,16.1966,4.9734,1.1345,4.1759,1.7321,1.546,39.2244,61.6548,93.7429,,119.9051,76.8714,41.942325,-74.551999
1004,NY,Ulster,2009,86.8525,20.6931,5.0271,1.0692,3.9225,2.3549,2.3092,32.2298,45.6404,63.9521,,85.45,65.6073,41.942325,-74.551999
1005,NY,Ulster,2010,87.5867,17.3455,6.2768,1.2509,3.3223,2.7712,2.0946,26.0119,45.4778,39.6577,,57.008,62.0995,41.942325,-74.551999
1006,NY,Ulster,2011,65.2439,15.9054,4.33,0.8795,2.289,1.4842,1.4028,19.3971,35.8933,21.0262,,33.9639,51.2281,41.942325,-74.551999
1007,NY,Ulster,2012,63.4672,20.5493,5.3715,1.0268,3.1262,1.5394,2.0814,20.4979,39.7322,21.7796,,35.2499,59.6495,41.942325,-74.551999
1008,NY,Ulster,2013,69.6395,20.9763,4.5297,1.0601,4.7407,1.6589,2.0438,22.3864,38.7214,26.0529,,40.9848,59.0821,41.942325,-74.551999
1009,NY,Ulster,2014,60.181,25.3206,5.1696,1.0705,4.3503,1.6241,2.481,18.829,34.228,30.6604,,43.2192,59.0043,41.942325,-74.551999
1010,NY,Ulster,2015,59.8239,26.4248,6.2184,1.3645,4.9947,1.827,3.2857,21.2136,39.6615,30.0282,,44.1775,65.4555,41.942325,-74.551999
1011,NY,Ulster,2016,43.6108,24.6266,5.947,1.1714,3.8917,1.7405,2.5353,15.396,36.4835,20.4679,,30.7368,60.5295,41.942325,-74.551999
1012,NY,Ulster,2017,36.1122,24.3183,4.8338,0.9264,2.9462,1.7512,2.002,10.4625,26.7439,16.6517,,23.6303,50.637,41.942325,-74.551999
1013,NY,Ulster,2018,31.7834,18.3888,4.6318,1.0147,3.321,1.7049,2.5692,8.0925,23.8162,9.615,,15.0127,41.8258,41.942325,-74.551999
1014,OH,Butler,2000,250.5915,110.2781,18.2201,3.6643,6.6799,4.4935,,39.1723,137.9313,519.9974,51.7693,546.1253,246.0158,39.531115,-84.723547
1015,OH,Butler,2001,260.8921,105.3926,18.8431,3.6943,6.9995,4.2771,,22.0154,122.5114,534.4838,56.3045,549.1684,224.7968,39.531115,-84.723547
1016,OH,Butler,2002,260.4195,95.9204,18.7446,3.6601,5.0892,4.1237,,50.6358,138.0332,467.0319,7.0018,500.8062,231.7594,39.531115,-84.723547
1017,OH,Butler,2003,244.9806,80.928,17.3934,3.5558,5.681,3.9344,1.2332,52.5256,130.2012,489.6992,,524.7338,209.0592,39.531115,-84.723547
1018,OH,Butler,2004,234.6912,84.9334,18.3084,3.9373,5.821,3.8484,3.988,58.1561,109.1536,507.3014,,546.0916,192.3521,39.531115,-84.723547
1019,OH,Butler,2005,272.8007,93.8359,19.9996,4.3046,5.0478,4.239,3.5743,56.5789,116.0795,481.914,,519.6523,208.0697,39.531115,-84.723547
1020,OH,Butler,2006,191.7239,69.8043,16.0459,3.3249,3.911,3.9905,3.0736,47.5982,88.3889,374.0343,,405.7818,156.788,39.531115,-84.723547
1021,OH,Butler,2007,216.1472,84.6652,20.7827,4.3243,6.4369,3.8416,5.0412,68.7014,105.2811,374.5739,,420.3976,188.2718,39.531115,-84.723547
1022,OH,Butler,2008,187.4806,68.4709,17.5147,3.7818,6.324,4.2384,4.4056,56.1494,94.1928,316.0349,,353.4865,161.1661,39.531115,-84.723547
1023,OH,Butler,2009,165.5518,74.2006,14.7002,3.0963,5.2381,5.3209,4.4643,45.9667,73.3354,218.0356,,248.6956,146.3703,39.531115,-84.723547
1024,OH,Butler,2010,167.2915,94.067,19.9463,3.9652,5.6578,4.8456,4.4095,43.2097,74.7314,243.1331,,271.9546,167.6095,39.531115,-84.723547
1025,OH,Butler,2011,153.5822,69.9805,15.435,3.1409,4.92,3.8821,4.3933,48.6835,71.7065,197.1275,,229.5996,140.5465,39.531115,-84.723547
1026,OH,Butler,2012,133.5421,71.0554,18.7092,3.6854,4.5059,3.892,3.1463,48.9189,75.0613,153.8361,,186.4654,144.9234,39.531115,-84.723547
1027,OH,Butler,2013,138.0021,86.1269,15.7085,3.1246,5.6694,3.8786,4.8381,54.6111,60.598,145.3665,,181.7918,145.7616,39.531115,-84.723547
1028,OH,Butler,2014,117.4074,70.6268,15.4206,2.999,5.0809,3.6578,4.0131,41.4506,52.5446,135.652,,163.2992,122.3357,39.531115,-84.723547
1029,OH,Butler,2015,101.0363,71.9634,15.256,3.2298,5.981,3.9909,5.3505,41.1376,55.7566,79.6071,,107.046,126.8327,39.531115,-84.723547
1030,OH,Butler,2016,75.4033,58.1901,14.5966,2.7277,3.6438,3.5306,2.979,27.6882,49.6006,38.7154,,57.1839,107.002,39.531115,-84.723547
1031,OH,Butler,2017,71.9912,62.8685,16.5682,3.056,5.2173,3.7349,4.5444,24.3408,46.5423,37.8064,,54.0419,108.6706,39.531115,-84.723547
1032,OH,Butler,2018,56.1497,44.0031,11.4598,2.4094,4.2475,3.5575,3.3608,17.1768,41.3781,25.3615,,36.8183,84.7235,39.531115,-84.723547
1033,OH,Crawford,2000,231.706,168.7875,31.3689,5.8039,7.3634,4.2379,,38.4225,115.3028,364.4262,43.3891,390.0544,282.2572,40.916981,-82.998206
1034,OH,Crawford,2001,215.449,166.7605,31.5602,5.5743,6.4388,3.6542,,18.9092,102.7382,326.3967,41.0169,339.0097,267.8647,40.916981,-82.998206
1035,OH,Crawford,2002,242.4797,162.9965,37.3956,6.235,5.1407,3.8555,,49.8066,112.116,333.1299,5.6602,366.3508,273.3296,40.916981,-82.998206
1036,OH,Crawford,2003,221.2229,136.9902,34.2237,5.615,5.8574,4.1321,1.7905,51.0207,112.7182,344.9741,,379.0051,247.9164,40.916981,-82.998206
1037,OH,Crawford,2004,212.276,130.5604,24.9324,4.8951,5.5616,3.5915,5.2002,54.0682,91.2612,315.6046,,351.6683,220.3702,40.916981,-82.998206
1038,OH,Crawford,2005,225.6526,128.1017,25.5233,4.8475,5.0015,3.6121,4.7861,54.308,103.1909,337.8551,,374.0785,229.6515,40.916981,-82.998206
1039,OH,Crawford,2006,193.9214,114.6907,23.3496,4.4287,3.9185,3.717,3.9574,50.8074,87.1302,260.5322,,294.4207,200.4364,40.916981,-82.998206
1040,OH,Crawford,2007,188.7464,120.5463,23.0319,4.5214,5.3657,3.7484,5.3517,65.2276,92.3646,252.085,,295.5921,211.4429,40.916981,-82.998206
1041,OH,Crawford,2008,157.5276,108.3351,19.1978,4.13,5.6793,3.6501,5.0043,49.6213,77.2473,204.8304,,237.9281,184.3543,40.916981,-82.998206
1042,OH,Crawford,2009,141.2782,111.6128,17.7443,3.6925,4.6747,4.214,4.8644,43.0785,59.9472,158.9953,,187.7289,170.607,40.916981,-82.998206
1043,OH,Crawford,2010,117.7388,90.9509,18.1826,3.6615,3.6819,4.2264,3.3623,32.5995,57.8179,104.1248,,125.8687,147.8495,40.916981,-82.998206
1044,OH,Fayette,2000,244.0691,100.1812,15.4738,3.2963,6.2764,4.0413,,36.5451,146.8404,434.3915,45.1992,458.7673,244.6868,39.635888,-83.260563
1045,OH,Fayette,2001,273.9253,104.6119,16.1709,3.4132,6.1703,3.8763,,20.1848,132.4697,411.2463,48.3312,424.7099,234.9753,39.635888,-83.260563
1046,OH,Fayette,2002,274.6495,89.4848,16.3253,3.3159,4.8612,3.9337,,54.32,150.3389,413.052,5.2322,449.2837,237.434,39.635888,-83.260563
1047,OH,Fayette,2003,245.0541,72.9098,14.0362,3.1277,5.1484,3.8783,0.8206,54.9174,141.5613,421.5004,,458.1303,212.22,39.635888,-83.260563
1048,OH,Fayette,2004,247.3887,76.4745,14.3664,3.2646,5.8124,3.9818,3.0012,58.0905,123.1051,407.8898,,446.6361,197.6221,39.635888,-83.260563
1049,OH,Fayette,2005,274.8864,85.4633,15.6908,3.3484,5.1453,3.6798,2.8229,57.0853,121.4139,403.8422,,441.9187,204.9462,39.635888,-83.260563
1050,OH,Fayette,2006,226.3796,66.0115,14.2306,3.1213,3.6317,3.66,2.2897,49.9901,106.1884,306.7688,,340.1115,170.5113,39.635888,-83.260563
1051,OH,Fayette,2007,226.5331,80.3448,17.3932,3.8455,5.7328,3.9353,3.3522,69.2679,108.6313,304.3913,,350.5924,187.2487,39.635888,-83.260563
1052,OH,Fayette,2008,177.4255,67.6231,13.5147,3.0844,5.3732,3.7649,2.5222,50.7764,93.4645,250.5272,,284.3947,159.6018,39.635888,-83.260563
1053,OH,Fayette,2009,165.98,78.0239,14.1589,3.0612,4.7118,4.6139,3.4292,43.4412,72.8734,175.088,,204.0633,149.739,39.635888,-83.260563
1054,OH,Fayette,2010,161.445,85.5489,15.8264,3.3517,4.8997,4.9453,3.4643,38.478,76.0271,167.0449,,192.7097,160.3672,39.635888,-83.260563
1055,OH,Fayette,2011,162.4246,72.9979,12.5841,2.7859,4.855,4.0732,3.5887,51.0588,74.1313,144.9804,,179.0366,145.9503,39.635888,-83.260563
1056,OH,Fayette,2012,137.3712,75.0062,15.9489,3.3305,4.5104,3.7786,3.4284,44.3933,70.4176,100.9188,,130.5294,144.304,39.635888,-83.260563
1057,OH,Fayette,2013,127.1664,67.1996,13.2531,3.1086,4.7847,3.6221,3.2609,42.4033,56.4293,78.0091,,106.2921,122.7314,39.635888,-83.260563
1058,OH,Fayette,2014,117.5239,75.6442,13.6213,2.8576,5.1448,3.6118,3.3459,37.0137,53.5693,94.2222,,118.9101,128.362,39.635888,-83.260563
1059,OH,Fayette,2015,88.8343,58.3187,12.0558,2.7838,5.1343,3.5182,3.7557,30.6779,49.4572,51.8117,,72.2742,106.9896,39.635888,-83.260563
1060,OH,Fayette,2016,72.2388,55.0996,12.5516,2.5656,3.6832,3.1154,3.0403,24.7143,50.9507,33.3848,,49.8686,105.2394,39.635888,-83.260563
1061,OH,Fayette,2017,65.2129,55.182,13.4901,2.7535,4.3946,3.4966,3.7099,18.6702,44.3466,28.9793,,41.4318,98.8237,39.635888,-83.260563
1062,OH,Fayette,2018,53.368,40.4229,9.5036,2.1837,3.7241,3.3873,2.9505,13.3362,36.6349,17.5218,,26.4172,76.4756,39.635888,-83.260563
1063,OH,Noble,2000,282.1891,62.792,16.3985,3.0518,5.5771,3.7587,,48.7118,192.02,972.4295,41.9519,1004.9205,251.7592,39.942714,-81.337914
1064,OH,Noble,2001,305.8661,66.9353,18.52,3.358,5.7991,3.6146,,30.0677,171.2434,886.7656,41.3639,906.8206,235.4559,39.942714,-81.337914
1065,OH,Noble,2002,283.0731,63.8668,20.9743,3.739,4.5659,3.4294,,71.6351,155.4861,788.9924,5.1387,836.7726,216.8806,39.942714,-81.337914
1066,OH,Noble,2003,279.2411,47.6088,16.9258,3.1307,4.8976,3.589,0.8484,74.0212,152.16,842.2873,,891.659,197.3495,39.942714,-81.337914
1067,OH,Noble,2004,282.1963,50.5154,18.5225,3.5691,5.1709,3.6547,3.0484,79.0887,136.4153,837.249,,890.0011,184.7617,39.942714,-81.337914
1068,OH,Noble,2005,286.3991,48.9219,19.5041,3.577,4.2126,3.3617,3.3126,73.3866,127.649,758.773,,807.7214,174.5415,39.942714,-81.337914
1069,OH,Noble,2006,237.167,44.0145,18.9184,3.5177,3.6221,3.3502,2.2485,64.5471,113.7711,630.9325,,673.9855,155.9768,39.942714,-81.337914
1070,OH,Noble,2007,259.4891,52.4697,22.6221,4.3316,5.6385,3.7841,3.0619,87.0637,113.5543,630.9119,,688.9833,164.2189,39.942714,-81.337914
1071,OH,Noble,2008,204.3252,43.2995,20.3442,4.0261,5.4627,3.6754,2.3341,71.3523,107.7485,553.7108,,601.3027,149.3345,39.942714,-81.337914
1072,OH,Noble,2009,177.3906,50.4044,20.7914,3.7988,4.7612,4.882,2.5557,57.2346,78.5945,385.2597,,423.4353,127.7496,39.942714,-81.337914
1073,OH,Noble,2010,189.2553,60.9648,24.9097,4.566,4.8142,4.6813,2.5373,59.8882,94.6755,342.5751,,382.5203,154.1351,39.942714,-81.337914
1074,OH,Noble,2011,170.6034,40.7629,15.8763,3.1178,4.5749,3.9174,3.001,64.0134,71.3213,277.9377,,320.6346,110.9504,39.942714,-81.337914
1075,OH,Noble,2012,127.1243,44.0065,18.4218,3.4099,3.3339,2.9347,2.173,53.3422,65.481,161.8293,,197.4085,108.446,39.942714,-81.337914
1076,OH,Noble,2013,132.9035,48.468,20.131,3.8299,4.883,3.1521,2.7467,58.5325,55.2448,141.644,,180.6852,102.8345,39.942714,-81.337914
1077,OH,Noble,2014,125.3526,55.7994,19.2355,3.6245,4.6555,3.2084,2.8964,51.399,56.9012,168.2244,,202.5078,111.7954,39.942714,-81.337914
1078,OH,Noble,2015,99.6527,46.1396,18.1338,3.693,4.9157,3.102,3.0192,47.8715,56.8785,96.9191,,128.8499,102.114,39.942714,-81.337914
1079,OH,Noble,2016,80.1372,42.1319,16.7517,3.1659,3.6964,2.9782,2.4889,37.2755,53.9824,50.6904,,75.5524,95.2557,39.942714,-81.337914
1080,OH,Noble,2017,72.2033,47.5049,17.3904,3.3642,3.8846,3.3512,2.8144,29.4441,46.0141,44.8974,,64.536,92.7878,39.942714,-81.337914
1081,OH,Noble,2018,57.9646,30.4569,11.9262,2.5052,3.2928,3.1008,2.3711,22.3544,36.9254,27.219,,42.129,66.7956,39.942714,-81.337914
1082,OK,Adair,2002,145.678,49.9878,15.4457,1.9605,6.3341,3.8656,,24.7008,56.2668,46.1693,,62.6447,105.36,35.750786,-94.669789
1083,OK,Adair,2003,174.1683,81.7233,20.5226,2.3858,7.4718,4.8902,1.5202,30.7505,75.7366,65.5913,,86.1018,156.2557,35.750786,-94.669789
1084,OK,Adair,2004,157.717,80.1501,26.5516,2.6113,9.5111,4.6746,3.0847,33.9091,61.6202,67.116,,89.7336,140.7906,35.750786,-94.669789
1085,OK,Adair,2005,192.0551,72.9071,20.0087,2.1954,5.5417,4.9197,2.1015,31.9222,70.405,73.1102,,94.4015,142.1927,35.750786,-94.669789
1086,OK,Adair,2006,139.9758,62.8791,22.3983,2.6931,8.522,4.4862,2.7429,29.5104,60.7723,65.7436,,85.427,122.6847,35.750786,-94.669789
1087,OK,Adair,2007,149.9976,58.0237,17.8513,2.5807,8.4653,5.0055,3.3409,37.2199,57.4556,46.1405,,70.9657,114.5659,35.750786,-94.669789
1088,OK,Adair,2008,144.3806,62.4607,18.3866,2.6553,9.6736,5.0026,3.7223,29.9829,54.3557,47.7648,,67.7629,115.9518,35.750786,-94.669789
1089,OK,Adair,2009,114.2862,53.1896,16.6026,2.2581,7.8218,5.2901,4.0538,23.7799,41.1875,35.5258,,51.3872,93.7219,35.750786,-94.669789
1090,OK,Adair,2010,120.1585,63.2861,21.04,2.562,8.5009,5.0481,2.5407,25.7861,43.5897,44.014,,61.2129,106.1827,35.750786,-94.669789
1091,OK,Adair,2011,122.79,71.6077,22.3216,2.858,11.2096,5.0968,4.248,26.917,54.6606,40.809,,58.7626,125.3993,35.750786,-94.669789
1092,OK,Adair,2012,103.1556,56.2781,25.7359,2.9695,8.5348,4.9479,3.351,24.7479,50.0894,36.0791,,52.586,105.5716,35.750786,-94.669789
1093,OK,Adair,2013,102.6301,57.4457,17.9875,2.2886,7.5622,4.739,2.7811,25.4205,42.4491,28.6857,,45.6413,99.2193,35.750786,-94.669789
1094,OK,Adair,2014,95.7236,53.4775,22.1276,2.4807,8.3229,4.433,3.9204,20.824,35.2238,28.1417,,42.0311,88.1418,35.750786,-94.669789
1095,OK,Adair,2015,79.3776,41.45,19.0136,2.2999,7.4977,4.2922,4.0132,19.0065,36.3689,23.3648,,36.0421,77.2411,35.750786,-94.669789
1096,OK,Adair,2016,75.8879,40.4285,21.4585,2.3991,8.2376,4.2445,2.9582,18.6236,38.7756,24.837,,37.2589,78.5874,35.750786,-94.669789
1097,OK,Adair,2017,77.5003,37.4789,22.437,2.4577,7.6529,4.6714,2.8491,16.2241,38.8649,26.1402,,36.962,75.7258,35.750786,-94.669789
1098,OK,Adair,2018,54.2688,35.4709,15.725,2.1041,7.4783,3.9303,2.9613,9.6416,29.8578,12.6284,,19.0592,64.8544,35.750786,-94.669789
1099,PA,Adams,2000,250.9948,95.2515,11.907,1.9762,6.4958,3.5384,,39.8593,174.5656,538.6569,40.9061,565.2427,266.3373,39.923241,-77.307863
1100,PA,Adams,2001,282.9287,98.175,14.3905,2.2643,7.5089,3.3776,,23.1218,167.7208,579.3329,48.7141,594.7552,263.2292,39.923241,-77.307863
1101,PA,Adams,2002,258.6107,66.9336,13.2221,2.053,6.4746,3.4146,,56.8975,147.2788,438.3696,5.7918,476.3205,211.871,39.923241,-77.307863
1102,PA,Adams,2003,259.3807,88.8104,12.3607,2.1441,7.3479,3.4346,0.8133,58.6749,132.6029,482.6755,,521.8124,219.3046,39.923241,-77.307863
1103,PA,Adams,2004,243.67,76.0155,12.2853,2.1316,7.0425,3.3731,4.138,56.1089,116.5091,441.608,,479.0327,190.6725,39.923241,-77.307863
1104,PA,Adams,2005,248.507,76.54,13.552,2.2597,6.9902,3.3783,2.7429,59.1583,126.2093,505.4181,,544.877,200.7426,39.923241,-77.307863
1105,PA,Adams,2006,218.6393,54.8755,12.9059,2.0402,4.2477,3.1532,1.9675,51.9701,109.2805,404.9108,,439.5738,162.4187,39.923241,-77.307863
1106,PA,Adams,2007,218.075,61.7434,12.9089,2.1226,6.3435,3.1633,2.8796,72.6458,113.6487,380.8161,,429.2714,173.585,39.923241,-77.307863
1107,PA,Adams,2008,197.4636,71.3629,11.4362,2.2467,7.6515,3.495,4.0625,56.8299,93.018,346.6225,,384.528,162.9026,39.923241,-77.307863
1108,PA,Adams,2009,144.4897,58.5317,9.6083,1.8231,6.5958,3.4031,3.1356,42.3239,67.3295,204.7581,,232.9878,124.7906,39.923241,-77.307863
1109,PA,Adams,2010,133.2859,48.8093,9.8821,1.6695,5.0389,3.5691,2.6722,31.7585,72.2162,173.8961,,195.0789,119.8769,39.923241,-77.307863
1110,PA,Adams,2011,133.0009,57.2916,9.2196,1.7981,6.1061,3.1562,3.0595,37.8157,74.5009,96.5387,,121.762,130.6083,39.923241,-77.307863
1111,PA,Adams,2012,128.4049,75.9258,11.0387,1.8875,4.9447,3.1291,3.2384,36.8481,69.9666,74.8888,,99.4666,144.78,39.923241,-77.307863
1112,PA,Adams,2013,117.9802,75.1854,10.5077,2.1268,8.8698,3.3467,6.1601,39.1856,59.3692,81.6963,,107.8333,133.6106,39.923241,-77.307863
1113,PA,Adams,2014,100.1151,67.298,11.4878,2.036,8.412,3.0713,5.4503,32.209,58.2447,100.0156,,121.4989,124.6172,39.923241,-77.307863
1114,PA,Adams,2015,94.2432,64.1907,11.7376,2.3103,8.9176,3.1605,6.6032,34.626,60.8467,77.5304,,100.6252,124.0695,39.923241,-77.307863
1115,PA,Adams,2016,72.0776,59.2764,11.2533,1.7829,5.3243,2.8392,2.9028,26.1851,62.747,47.3536,,64.8192,121.0259,39.923241,-77.307863
1116,PA,Adams,2017,61.035,59.9358,11.2962,1.8823,6.0716,3.2108,3.9372,18.2004,48.319,36.4661,,48.6055,107.4865,39.923241,-77.307863
1117,PA,Adams,2018,52.5769,42.4959,8.3074,1.6294,5.6766,2.94,4.2441,13.4383,37.9838,21.3552,,30.3182,79.8759,39.923241,-77.307863
